look_id,look_name,source_page,product_sequence,product_name,sku,category,subcategory,collection,finish_code,finish_name,colour_name,price,currency,dimension_text,product_description,product_role,look_total_price,is_alternative,alternative_group_id,source_document,extraction_confidence,review_required,review_reason
look_026,Elegance,67,6,Complementary™ single function showerhead in polished chrome (with shower arm and flange),K-16356IN-A-CP,showerhead,,Complementary™,,,,2500.0,INR,,Complementary™ single function showerhead in polished chrome (with shower arm and flange),showerhead,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,7,Beam AT230 RBS trim,K-26045IN-4FP-CP,shower_trim,,Beam AT230 RBS,,,,2600.0,INR,,Beam AT230 RBS trim,,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,8,Beam bath spout without diverter in polished chrome,K-26046IN-CP,bath_spout,,Beam,,polished chrome,,2380.0,INR,,Beam bath spout without diverter in polished chrome,bath_spout,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,9,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,10,Instaflush™ Nxt Gen in-wall tank without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™ Nxt Gen,,,,6500.0,INR,,Instaflush™ Nxt Gen in-wall tank without frame,tank,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,11,Complementary™ angle valve,K-80158IN-9AV-CP,angle_valve,,Complementary™,,,,1600.0,INR,,Complementary™ angle valve,,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,12,"Complementary™ grid drain, long",K-20746IN-CP,drain,,Complementary™,,,,700.0,INR,,"Complementary™ grid drain, long",drain,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,13,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,14,Aqua Turbo 230 manual valve,K-75201IN-CP,shower_trim,,Aqua Turbo,,,,4200.0,INR,,Aqua Turbo 230 manual valve,,55430.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,1,Fore Tri single-control basin faucet without drain in polished chrome,K-27477IN-4ND-CP,faucet,,Fore Tri,,polished chrome,,5700.0,INR,,Fore Tri single-control basin faucet without drain in polished chrome,basin_faucet,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,2,Apt Round vessel basing with single faucet hole in white NEW,K-34251IN-0,basin,,Apt Round,,,white new,7600.0,INR,,Apt Round vessel basing with single faucet hole in white NEW,primary_basin,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,3,Summit faceplate in polished chrome,K-28475IN-M-CP,faceplate,,Summit,,polished chrome,,1850.0,INR,,Summit faceplate in polished chrome,faceplate,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,4,Apt Round wall hung toilet in white NEW,K-29150IN-0,toilet,,Apt Round,,,white new,12500.0,INR,,Apt Round wall hung toilet in white NEW,toilet,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,6,Complementary™ single-function round 97mm showerhead with shower arm in polished chrome,K-16356IN-A-CP,showerhead,,Complementary™,,polished chrome,,2500.0,INR,,Complementary™ single-function round 97mm showerhead with shower arm in polished chrome,showerhead,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,7,Fore Tri Aqua Turbo 230 RBS (recessed bath and shower) trim assy in polished chrome,K-27495IN-4FP-CP,shower_trim,,Fore Tri Aqua Turbo,,polished chrome,,3190.0,INR,,Fore Tri Aqua Turbo 230 RBS (recessed bath and shower) trim assy in polished chrome,shower_trim,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,8,Fore Arc™ bath spout without diverter in polished chrome,K-27492IN-CP,bath_spout,,Fore Arc™,,polished chrome,,2500.0,INR,,Fore Arc™ bath spout without diverter in polished chrome,bath_spout,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,9,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,10,Instaflush™ Nxt Gen in-wall tank without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™ Nxt Gen,,,,6500.0,INR,,Instaflush™ Nxt Gen in-wall tank without frame,tank,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,11,Complementary™ angle valve,K-80158IN-9AV-CP,angle_valve,,Complementary™,,,,1600.0,INR,,Complementary™ angle valve,,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,12,"Complementary™ grid drain, long",K-20746IN-CP,drain,,Complementary™,,,,700.0,INR,,"Complementary™ grid drain, long",drain,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,13,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,56540.0,false,,Projectlookbook.pdf,high,false,
look_027,Elegance,69,14,Aqua Turbo 230 manual valve,K-75201IN-CP,shower_trim,,Aqua Turbo,,,,4200.0,INR,,Aqua Turbo 230 manual valve,,56540.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,1,Fore Tri single-control basin faucet without drain in polished chrome,K-27477IN-4ND-CP,faucet,,Fore Tri,,polished chrome,,5700.0,INR,,Fore Tri single-control basin faucet without drain in polished chrome,basin_faucet,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,2,Apt Round vessel basing with single faucet hole in white NEW,K-34251IN-0,basin,,Apt Round,,,white new,7600.0,INR,,Apt Round vessel basing with single faucet hole in white NEW,primary_basin,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,3,Riveria faceplate in polished chrome,K-28476IN-M-CP,faceplate,,Riveria,,polished chrome,,1700.0,INR,,Riveria faceplate in polished chrome,faceplate,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,4,Apt Round wall hung toilet in white NEW,K-29150IN-0,toilet,,Apt Round,,,white new,12500.0,INR,,Apt Round wall hung toilet in white NEW,toilet,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,6,Statement™ multifunction 2.5gpm/ 9.6Lpm showerhead in polished chrome,K-26290IN-CP,showerhead,,Statement™,,polished chrome,,7000.0,INR,,Statement™ multifunction 2.5gpm/ 9.6Lpm showerhead in polished chrome,showerhead,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,7,Fore Tri Aqua Turbo 230 RBS (recessed bath and shower) trim assy in polished chrome,K-27495IN-4FP-CP,shower_trim,,Fore Tri Aqua Turbo,,polished chrome,,3190.0,INR,,Fore Tri Aqua Turbo 230 RBS (recessed bath and shower) trim assy in polished chrome,shower_trim,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,8,Fore Arc™ bath spout without diverter in polished chrome,K-27492IN-CP,bath_spout,,Fore Arc™,,polished chrome,,2500.0,INR,,Fore Arc™ bath spout without diverter in polished chrome,bath_spout,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,9,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,10,Instaflush™ Nxt Gen in-wall tank without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™ Nxt Gen,,,,6500.0,INR,,Instaflush™ Nxt Gen in-wall tank without frame,tank,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,11,Complementary™ angle valve,K-80158IN-9AV-CP,angle_valve,,Complementary™,,,,1600.0,INR,,Complementary™ angle valve,,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,12,"Complementary™ grid drain, long",K-20746IN-CP,drain,,Complementary™,,,,700.0,INR,,"Complementary™ grid drain, long",drain,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,13,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,14,Complementary™ shower arm with escutcheon in polished chrome,K-99054IN-CP,showering,,Complementary™,,polished chrome,,1000.0,INR,,Complementary™ shower arm with escutcheon in polished chrome,,61890.0,false,,Projectlookbook.pdf,high,false,
look_028,Elegance,71,15,Aqua Turbo 230 manual valve,K-75201IN-CP,shower_trim,,Aqua Turbo,,,,4200.0,INR,,Aqua Turbo 230 manual valve,,61890.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,1,Fore Tri single-control basin faucet without drain in polished chrome,K-27477IN-4ND-CP,faucet,,Fore Tri,,polished chrome,,5700.0,INR,,Fore Tri single-control basin faucet without drain in polished chrome,basin_faucet,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,2,Apt Round vessel basing with single faucet hole in white NEW,K-34251IN-0,basin,,Apt Round,,,white new,7600.0,INR,,Apt Round vessel basing with single faucet hole in white NEW,primary_basin,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,3,Riveria faceplate in polished chrome,K-28476IN-M-CP,faceplate,,Riveria,,polished chrome,,1700.0,INR,,Riveria faceplate in polished chrome,faceplate,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,4,Apt Square wall hung NEW,K-32410IN-0,toilet,,Apt Square,,,,13500.0,INR,,Apt Square wall hung NEW,,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,6,Daisyfield® showerhead in polished chrome,K-24547IN-CP,showerhead,,Daisyfield®,,polished chrome,,1990.0,INR,,Daisyfield® showerhead in polished chrome,showerhead,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,7,Fore Tri Aqua Turbo 230 RBS (recessed bath and shower) trim assy in polished chrome,K-27495IN-4FP-CP,shower_trim,,Fore Tri Aqua Turbo,,polished chrome,,3190.0,INR,,Fore Tri Aqua Turbo 230 RBS (recessed bath and shower) trim assy in polished chrome,shower_trim,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,8,Fore Arc™ bath spout without diverter in polished chrome,K-27492IN-CP,bath_spout,,Fore Arc™,,polished chrome,,2500.0,INR,,Fore Arc™ bath spout without diverter in polished chrome,bath_spout,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,9,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,10,Instaflush™ Nxt Gen in-wall tank without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™ Nxt Gen,,,,6500.0,INR,,Instaflush™ Nxt Gen in-wall tank without frame,tank,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,11,Complementary™ angle valve,K-80158IN-9AV-CP,angle_valve,,Complementary™,,,,1600.0,INR,,Complementary™ angle valve,,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,12,"Complementary™ grid drain, long",K-20746IN-CP,drain,,Complementary™,,,,700.0,INR,,"Complementary™ grid drain, long",drain,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,13,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,14,Complementary™ shower arm with escutcheon in polished chrome,K-99054IN-CP,showering,,Complementary™,,polished chrome,,1000.0,INR,,Complementary™ shower arm with escutcheon in polished chrome,,57880.0,false,,Projectlookbook.pdf,high,false,
look_029,Elegance,73,15,Aqua Turbo 230 manual valve,K-75201IN-CP,shower_trim,,Aqua Turbo,,,,4200.0,INR,,Aqua Turbo 230 manual valve,,57880.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,1,Fore Line™ single-control basin faucet without drain in polished chrome,K-27478IN-4ND-CP,faucet,,Fore Line™,,polished chrome,,5900.0,INR,,Fore Line™ single-control basin faucet without drain in polished chrome,basin_faucet,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,2,Apt Round vessel basing with single faucet hole in white NEW,K-34251IN-0,basin,,Apt Round,,,white new,7600.0,INR,,Apt Round vessel basing with single faucet hole in white NEW,primary_basin,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,3,Riveria faceplate in polished chrome,K-28476IN-M-CP,faceplate,,Riveria,,polished chrome,,1700.0,INR,,Riveria faceplate in polished chrome,faceplate,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,4,Apt Square wall hung toilet in white NEW,K-32410IN-0,toilet,,Apt Square,,,white new,13500.0,INR,,Apt Square wall hung toilet in white NEW,toilet,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,6,Daisyfield® showerhead in polished chrome,K-24547IN-CP,showerhead,,Daisyfield®,,polished chrome,,1990.0,INR,,Daisyfield® showerhead in polished chrome,showerhead,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,7,Fore Line™ Aqua Turbo 230 RBS (recessed bath & shower ) trim assy,K-27496IN-4FP-CP,shower_trim,,Fore Line™ Aqua Turbo,,,,3300.0,INR,,Fore Line™ Aqua Turbo 230 RBS (recessed bath & shower ) trim assy,shower_trim,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,8,Fore Arc™ bath spout without diverter in polished chrome,K-27492IN-CP,bath_spout,,Fore Arc™,,polished chrome,,2500.0,INR,,Fore Arc™ bath spout without diverter in polished chrome,bath_spout,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,9,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,10,Instaflush™ Nxt Gen in-wall tank without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™ Nxt Gen,,,,6500.0,INR,,Instaflush™ Nxt Gen in-wall tank without frame,tank,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,11,Complementary™ angle valve,K-80158IN-9AV-CP,angle_valve,,Complementary™,,,,1600.0,INR,,Complementary™ angle valve,,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,12,"Complementary™ grid drain, long",K-20746IN-CP,drain,,Complementary™,,,,700.0,INR,,"Complementary™ grid drain, long",drain,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,13,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,14,Complementary™ shower arm with escutcheon in polished chrome,K-99054IN-CP,showering,,Complementary™,,polished chrome,,1000.0,INR,,Complementary™ shower arm with escutcheon in polished chrome,,58190.0,false,,Projectlookbook.pdf,high,false,
look_030,Elegance,75,15,Aqua Turbo 230 manual valve,K-75201IN-CP,shower_trim,,Aqua Turbo,,,,4200.0,INR,,Aqua Turbo 230 manual valve,,58190.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,1,Fore Line™ single-control basin faucet without drain in polished chrome,K-27478IN-4ND-CP,faucet,,Fore Line™,,polished chrome,,5900.0,INR,,Fore Line™ single-control basin faucet without drain in polished chrome,basin_faucet,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,2,Apt Round vessel basing with single faucet hole in white NEW,K-34251IN-0,basin,,Apt Round,,,white new,7600.0,INR,,Apt Round vessel basing with single faucet hole in white NEW,primary_basin,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,3,Riveria faceplate in polished chrome,K-28476IN-M-CP,faceplate,,Riveria,,polished chrome,,1700.0,INR,,Riveria faceplate in polished chrome,faceplate,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,4,Apt Square wall hung toilet in white NEW,K-32410IN-0,toilet,,Apt Square,,,white new,13500.0,INR,,Apt Square wall hung toilet in white NEW,toilet,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,6,Statement™ oblong multifunction showerhead with Katalyst™ technology in polished chrome,K-26290IN-CP,showerhead,,Statement™,,polished chrome,,7000.0,INR,,Statement™ oblong multifunction showerhead with Katalyst™ technology in polished chrome,showerhead,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,7,Fore Line™ Aqua Turbo 230 RBS (recessed bath & shower) trim assy in polished chrome,K-27496IN-4FP-CP,shower_trim,,Fore Line™ Aqua Turbo,,polished chrome,,3300.0,INR,,Fore Line™ Aqua Turbo 230 RBS (recessed bath & shower) trim assy in polished chrome,shower_trim,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,8,Fore Arc™ bath spout with diverter in polished chrome,K-27494IN-CP,bath_spout,,Fore Arc™,,polished chrome,,3600.0,INR,,Fore Arc™ bath spout with diverter in polished chrome,bath_spout,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,9,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,10,Instaflush™ Nxt Gen in-wall tank without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™ Nxt Gen,,,,6500.0,INR,,Instaflush™ Nxt Gen in-wall tank without frame,tank,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,11,Complementary™ angle valve,K-80158IN-9AV-CP,angle_valve,,Complementary™,,,,1600.0,INR,,Complementary™ angle valve,,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,12,"Complementary™ grid drain, long",K-20746IN-CP,drain,,Complementary™,,,,700.0,INR,,"Complementary™ grid drain, long",drain,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,13,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,14,Complementary™ shower arm with escutcheon in polished chrome,K-99054IN-CP,showering,,Complementary™,,polished chrome,,1000.0,INR,,Complementary™ shower arm with escutcheon in polished chrome,,64300.0,false,,Projectlookbook.pdf,high,false,
look_031,Elegance,77,15,Aqua Turbo 230 manual valve,K-75201IN-CP,shower_trim,,Aqua Turbo,,,,4200.0,INR,,Aqua Turbo 230 manual valve,,64300.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,1,Fore Arc™ single-control lav faucet without drain in polished chrome,K-27479IN-4ND-CP,faucet,,Fore Arc™,,polished chrome,,6400.0,INR,,Fore Arc™ single-control lav faucet without drain in polished chrome,basin_faucet,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,2,Apt Round vessel basing with single faucet hole in white NEW,K-34251IN-0,basin,,Apt Round,,,white new,7600.0,INR,,Apt Round vessel basing with single faucet hole in white NEW,primary_basin,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,3,Riveria faceplate in polished chrome,K-28476IN-M-CP,faceplate,,Riveria,,polished chrome,,1700.0,INR,,Riveria faceplate in polished chrome,faceplate,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,4,Apt Square wall hung toilet in white NEW,K-32410IN-0,toilet,,Apt Square,,,white new,13500.0,INR,,Apt Square wall hung toilet in white NEW,toilet,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,6,Rain Duet™ Square 203mm Katalyst™ rainhead in polished chrome,K-73199IN-CP,showerhead,,Rain Duet™ Square,,polished chrome,,7500.0,INR,,Rain Duet™ Square 203mm Katalyst™ rainhead in polished chrome,showerhead,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,7,Fore Arc™ Aqua Turbo 230 RBS recessed bath and shower trim assy,K-27497IN-4FP-CP,shower_trim,,Fore Arc™ Aqua Turbo,,,,3620.0,INR,,Fore Arc™ Aqua Turbo 230 RBS recessed bath and shower trim assy,shower_trim,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,8,Fore Arc™ bath spout with diverter in polished chrome,K-27494IN-CP,bath_spout,,Fore Arc™,,polished chrome,,3600.0,INR,,Fore Arc™ bath spout with diverter in polished chrome,bath_spout,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,9,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,10,Instaflush™ Nxt Gen in-wall tank without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™ Nxt Gen,,,,6500.0,INR,,Instaflush™ Nxt Gen in-wall tank without frame,tank,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,11,Complementary™ angle valve,K-80158IN-9AV-CP,angle_valve,,Complementary™,,,,1600.0,INR,,Complementary™ angle valve,,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,12,"Complementary™ grid drain, long",K-20746IN-CP,drain,,Complementary™,,,,700.0,INR,,"Complementary™ grid drain, long",drain,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,13,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,14,Mastershower™ wall mount elbow shower arm in polished chrome,K-16346IN-CP,showering,,Mastershower™,,polished chrome,,4160.0,INR,,Mastershower™ wall mount elbow shower arm in polished chrome,,68780.0,false,,Projectlookbook.pdf,high,false,
look_032,Elegance,79,15,Aqua Turbo 230 manual valve,K-75201IN-CP,shower_trim,,Aqua Turbo,,,,4200.0,INR,,Aqua Turbo 230 manual valve,,68780.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,1,Apt Flux single-control pillar tap in polished chrome NEW,K-34067IN-4-CP,faucet,,Apt Flux,,polished chrome new,,2270.0,INR,,Apt Flux single-control pillar tap in polished chrome NEW,,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,2,Brive Plus™ wall mount basin with single faucet hole in white,K-5583IN-1WH-0,faucet,,Brive Plus™,,white,,3850.0,INR,,Brive Plus™ wall mount basin with single faucet hole in white,,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,3,Riveria faceplate in polished chrome,K-28476IN-M-CP,faceplate,,Riveria,,polished chrome,,1700.0,INR,,Riveria faceplate in polished chrome,faceplate,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,4,Patio™ wall-hung toilet Quiet-Close™ seat cover in white,K-18131IN-S-0,toilet,,Patio™,,,white,10500.0,INR,,Patio™ wall-hung toilet Quiet-Close™ seat cover in white,toilet,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,6,Complementary™ single function showerhead in polished chrome (with shower arm and flange),K-16356IN-A-CP,showerhead,,Complementary™,,,,2500.0,INR,,Complementary™ single function showerhead in polished chrome (with shower arm and flange),showerhead,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,7,Apt Flux AT230 trim in polished chrome NEW,K-33992IN-4FP-CP,shower_trim,,Apt Flux AT230,,polished chrome new,,2240.0,INR,,Apt Flux AT230 trim in polished chrome NEW,,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,8,Apt bath spout without diverter in polished chrome NEW,K-33995IN-CP,bath_spout,,Apt,,polished chrome new,,1640.0,INR,,Apt bath spout without diverter in polished chrome NEW,bath_spout,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,9,Aqua Turbo 230 manual valve in polished chrome,K-75201IN-CP,shower_trim,,Aqua Turbo,,polished chrome,,2240.0,INR,,Aqua Turbo 230 manual valve in polished chrome,,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,10,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,11,Complementary™ angle valve in polished chrome,K-80158IN-9AV-CP,angle_valve,,Complementary™,,polished chrome,,1600.0,INR,,Complementary™ angle valve in polished chrome,,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,12,"Complementary™ grid drain, long in polished chrome",K-20746IN-CP,drain,,Complementary™,,polished chrome,,700.0,INR,,"Complementary™ grid drain, long in polished chrome",drain,43440.0,false,,Projectlookbook.pdf,high,false,
look_033,Harmony,81,13,Complementary small angle valve with G13mm connection in polished chrome,K-11568IN-7B-CP,angle_valve,,Complementary,,polished chrome,,1200.0,INR,,Complementary small angle valve with G13mm connection in polished chrome,,43440.0,false,,Projectlookbook.pdf,high,false,
